"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"80","499339090",25.8499980900127,0.129588248738977,0.0633558389920917,2.04540340402015,0.0408151036362227,0.999971084717926
"81","499352270",48.7304216385169,0.231777216083284,0.11340345163153,2.04382858500969,0.0409704841947591,0.999971084717926
"82","499312937",1.10321838712127,-0.310009540647035,0.151707564332574,-2.04346791810217,0.0410061400870577,0.999971084717926
"83","499325894",6.45271553924233,0.121486351988661,0.0596261382700947,2.03746805534096,0.0416031599981721,0.999971084717926
"84","499337579",172.209647990522,0.0616292347416334,0.0302620681063563,2.03651761423036,0.0416984061931228,0.999971084717926
"85","499326079",0.619451272472087,-0.389357498406782,0.191336805727123,-2.0349325730987,0.0418576579433055,0.999971084717926
"86","499333401",1.68879577256435,-0.617786832099158,0.304285630731673,-2.03028592120388,0.042327484456357,0.999971084717926
"87","499326618",10.4682499286278,0.122846544320778,0.060680561726405,2.02447935262473,0.0429208543124514,0.999971084717926
"88","499312328",6.21596701735976,0.211127381635758,0.104893864088209,2.0127715140536,0.0441386719918673,0.999971084717926
"89","499332518",7.31741750258311,0.114089640660056,0.0567613836351993,2.00998695509786,0.0444325695292579,0.999971084717926
"90","499320432",5.69721341718783,-0.151544945509353,0.0755318189844413,-2.00637224876802,0.044816546867706,0.999971084717926
"91","499311656",0.649594973800188,0.404695505732969,0.201748795533781,2.00593765460774,0.0448629001663118,0.999971084717926
"92","499313468",4.46204635739965,0.171568297435177,0.0858811811492839,1.9977403098002,0.0457448216127037,0.999971084717926
"93","499318013",74.5964915790888,-0.0670716422150937,0.0336240046317401,-1.99475472804866,0.0460696371930119,0.999971084717926
"94","499346864",5.26813642383909,-0.131112655926551,0.0658296473526842,-1.99169616121611,0.0464044051745532,0.999971084717926
"95","499326946",6.13260062997631,0.248163749349422,0.124731600470955,1.98958201780798,0.0466369986544323,0.999971084717926
"96","499344128",13.8754244587324,0.11919864375567,0.0599507230538062,1.98827699957328,0.0467810631167574,0.999971084717926
"97","499330051",20.1638828347822,0.179833912671456,0.0905650086934994,1.98568868115577,0.0470679025951424,0.999971084717926
"98","499306803",13.0556521328809,0.0828442719261953,0.0417816278657309,1.98279186709582,0.0473906828459607,0.999971084717926
"99","499308280",1.97104388593977,-0.265675192043523,0.134648635927984,-1.97309976601336,0.0484841969419399,0.999971084717926
"100","499323539",26.4156213929257,0.0717317972509319,0.0364754573693001,1.96657704726427,0.0492319917602221,0.999971084717926
"101","499348382",23.9482557936805,-0.0709744374752436,0.0361364372688296,-1.96406848155074,0.0495221507617008,0.999971084717926
"102","499351606",17.3264485770351,0.116721732333348,0.0594357558887426,1.96383019931367,0.0495497866710196,0.999971084717926
"103","499336689",0.454481458170682,0.413612257834711,0.210804497397914,1.96206562450125,0.0497548444536586,0.999971084717926
"104","499315495",9.58078656879642,0.0962513908647745,0.0490587323345868,1.96196245366325,0.0497668557232235,0.999971084717926
